x,truth,SR (ours),polynomial,random_forest,mlp
0.570713391739675,0.18673034348024006,0.18673034348024012,0.19283792983506653,0.1496034490805458,0.187304337070049
0.5907384230287871,0.19941029461451518,0.19941029461451526,0.20518766861848958,0.1514077504403732,0.19987810941837708
0.6107634543178975,0.2124374999448364,0.21243749994483652,0.21787710992704457,0.16253514831124083,0.21251261356028617
0.6307884856070096,0.22580316177688722,0.2258031617768873,0.2308980957886163,0.21540293393208249,0.22615479551479484
0.65081351689612,0.2394982471407323,0.2394982471407324,0.24424224455505306,0.23237850503774365,0.24051965212893683
0.6708385481852321,0.2535134932857347,0.2535134932857348,0.2579009552841448,0.24004058435546544,0.25614022749280796
0.6908635794743425,0.2678394133196596,0.2678394133196597,0.27186541224584715,0.24004058435546544,0.2717608028566778
0.7108886107634547,0.28246630198897094,0.28246630198897105,0.28612658955134995,0.24867718288544677,0.28738137822054893
0.7309136420525668,0.29738424159717086,0.297384241597171,0.30067525590343924,0.27010077478405636,0.30300195358442006
0.7509386733416772,0.3125831080580295,0.31258310805802964,0.3155019794666748,0.3128501872068929,0.3186225289482899
0.7709637046307893,0.32805257708043084,0.32805257708043095,0.33059713285576364,0.33702627398090085,0.33522420692008326
0.7909887359198997,0.3437821304814903,0.3437821304814904,0.3459508982405145,0.33702627398090085,0.3521967264790172
0.8110137672090119,0.35976106262457425,0.35976106262457436,0.3615532725657177,0.33702627398090085,0.36961281883090336
0.8310387984981222,0.37597848697870645,0.37597848697870656,0.3773940728842139,0.34568901637844,0.38703175320556804
0.8510638297872344,0.3924233427958687,0.3924233427958689,0.39346294180141805,0.34568901637844,0.4044506875802342
0.8710888610763465,0.40908440190254547,0.40908440190254564,0.40974935302946125,0.34568901637844,0.4218696219549004
0.8911138923654569,0.4259502756018803,0.4259502756018805,0.4262426170491501,0.34568901637844,0.4392885563295649
0.911138923654569,0.44300942168270147,0.44300942168270163,0.44293188687781304,0.3490755154979562,0.456707490704231
0.9311639549436794,0.4602501515316096,0.46025015153160975,0.45980616394110185,0.3519961812505115,0.4741264250788958
0.9511889862327916,0.4776606373443186,0.47766063734431874,0.4768543040468084,0.36675013995085515,0.49154535945356204
0.971214017521902,0.4952289194322982,0.49522891943229835,0.49406502345858383,0.3804426722315102,0.5089642938282265
0.9912390488110141,0.5129429136208098,0.5129429136208099,0.5114269050676202,0.40141688721460994,0.5263832282028927
1.0112640801001263,0.5307904187342768,0.530790418734277,0.5289284046600403,0.4208722790577918,0.5438021625775589
1.0312891113892366,0.5487591241649693,0.5487591241649695,0.5465578572779334,0.4208722790577918,0.5612210969522237
1.0513141426783488,0.5668366175208788,0.566836617520879,0.5643034836718247,0.5199193960041051,0.5786400313268897
1.0713391739674591,0.5850103923486127,0.585010392348613,0.5821533968422582,0.6859850064010982,0.5960589657015544
