seed,d,op_set,n_ops,eff_ops,noise,truth,selection,mse_test,nmse_test,recovered,model,complexity,cv_score,time_s
20290892,1,full,6,6,0.1,sqrt(((x0 - (x0 - sqrt((x0 + x0)))))^2),interior-CV,0.0001539386270968406,0.0029090019774510303,False,1.44*sqrt(x0) + -0.0202 + -0.00156*x0 + -0.00095*x0^2,3,-5.169234376864545,82.60703301429749
20290892,1,full,6,6,0.1,sqrt(((x0 - (x0 - sqrt((x0 + x0)))))^2),train-MSE,0.6956430277540224,13.145673581091756,False,-0.187*(cos(((x0 + -0.0633) * 1.1)) - log((x0)^2)) + 1.43 + -0.00225*x0 + 0.0516*x0^2,8,,82.60703301429749
20290893,1,full,6,6,0.1,log((sqrt(x0) * (1.45 + (x0 / (x0 / x0))))),extrap-CV,0.542721896004241,5.3858549163355365,False,0.543*log((((x0 + 4.03) * (sin((x0 * 0.585)))^2) + x0)) + 0.35 + 0.038*x0 + 0.0418*x0^2,9,-2.009143400542067,69.44987511634827
20290893,1,full,6,6,0.1,log((sqrt(x0) * (1.45 + (x0 / (x0 / x0))))),interior-CV,0.542721896004241,5.3858549163355365,False,0.543*log((((x0 + 4.03) * (sin((x0 * 0.585)))^2) + x0)) + 0.35 + 0.038*x0 + 0.0418*x0^2,9,-1.9228190954669226,69.44987511634827
20290893,1,full,6,6,0.1,log((sqrt(x0) * (1.45 + (x0 / (x0 / x0))))),train-MSE,0.542721896004241,5.3858549163355365,False,0.543*log((((x0 + 4.03) * (sin((x0 * 0.585)))^2) + x0)) + 0.35 + 0.038*x0 + 0.0418*x0^2,9,,69.44987511634827
20290894,1,full,6,6,0.1,log(sqrt((log(x0) - (x0 * (x0 / x0))))),extrap-CV,0.0005043250054405577,0.01854776384046266,False,0.494*log((x0 - log(x0))) + 0.00943 + -0.00198*x0 + 0.000465*x0^2,5,-5.738749377205881,79.26713490486145
20290894,1,full,6,6,0.1,log(sqrt((log(x0) - (x0 * (x0 / x0))))),interior-CV,0.0005043250054405577,0.01854776384046266,False,0.494*log((x0 - log(x0))) + 0.00943 + -0.00198*x0 + 0.000465*x0^2,5,-6.197863924361305,79.26713490486145
20290894,1,full,6,6,0.1,log(sqrt((log(x0) - (x0 * (x0 / x0))))),train-MSE,0.0005043250054405577,0.01854776384046266,False,0.494*log((x0 - log(x0))) + 0.00943 + -0.00198*x0 + 0.000465*x0^2,5,,79.26713490486145
20290895,1,full,6,4,0.1,(((x0 / 1.79) - (x0 - -1.48)) * (x0 + (x0 + x0))),extrap-CV,0.10147744624581058,9.953672772648616e-05,False,-2.2*x0 + -0.00735 + -2.2*x0 + -1.33*x0^2,2,1.2773265209466445,72.0283899307251
20290895,1,full,6,4,0.1,(((x0 / 1.79) - (x0 - -1.48)) * (x0 + (x0 + x0))),interior-CV,0.10147744624581058,9.953672772648616e-05,False,-2.2*x0 + -0.00735 + -2.2*x0 + -1.33*x0^2,2,0.8848294332472811,72.0283899307251
20290895,1,full,6,4,0.1,(((x0 / 1.79) - (x0 - -1.48)) * (x0 + (x0 + x0))),train-MSE,0.28789786094564074,0.00028239192114244867,False,-0.555*cos((x0 - exp(sin((((x0 + -1.88))^2 * 1.64))))) + 0.0187 + -4.42*x0 + -1.33*x0^2,9,,72.0283899307251
20290896,1,full,6,4,0.1,sin(((x0 * (x0 + -0.76)) * (x0 / (x0 + x0)))),extrap-CV,1.0319515510424782,2.2777979109804543,False,-0.85*sin((cos(x0) * x0)) + 0.334 + -0.0492*x0 + -0.0204*x0^2,5,-0.1592710483297092,80.15132308006287
20290896,1,full,6,4,0.1,sin(((x0 * (x0 + -0.76)) * (x0 / (x0 + x0)))),interior-CV,1.2591931839834076,2.7793820369772084,False,-0.302*(cos((((sqrt((x0 + -1.19)) + -1.52) * x0) * -2.61)) * x0) + 0.195 + -0.00351*x0 + -0.0103*x0^2,9,-3.120008438432258,80.15132308006287
20290896,1,full,6,4,0.1,sin(((x0 * (x0 + -0.76)) * (x0 / (x0 + x0)))),train-MSE,1.2591931839834076,2.7793820369772084,False,-0.302*(cos((((sqrt((x0 + -1.19)) + -1.52) * x0) * -2.61)) * x0) + 0.195 + -0.00351*x0 + -0.0103*x0^2,9,,80.15132308006287
20290897,1,full,6,4,0.1,sqrt((((x0 + x0) - x0) / (x0 / (-1.38 + x0)))),extrap-CV,0.0007134772920014073,0.0069447502644798586,False,2.48*sqrt(((1.38 - x0) / (cos(cos(log(x0))) + 5.09))) + -0.0307 + 0.00142*x0 + 0.000558*x0^2,9,-5.007975962105908,75.99969601631165
20290897,1,full,6,4,0.1,sqrt((((x0 + x0) - x0) / (x0 / (-1.38 + x0)))),interior-CV,0.015601482759465182,0.15185963552692866,False,0.274*log((-0.6 - (x0 - sqrt(exp(x0))))) + 1.48 + -0.0797*x0 + 0.0111*x0^2,7,-5.296800363865604,75.99969601631165
20290897,1,full,6,4,0.1,sqrt((((x0 + x0) - x0) / (x0 / (-1.38 + x0)))),train-MSE,0.0007134772920014073,0.0069447502644798586,False,2.48*sqrt(((1.38 - x0) / (cos(cos(log(x0))) + 5.09))) + -0.0307 + 0.00142*x0 + 0.000558*x0^2,9,,75.99969601631165
20290898,1,full,6,6,0.1,(2.84 - ((sin(sin(cos(x0))) + x0) + x0)),extrap-CV,2.94766169427883,0.017850567080492,False,-2.87*cos(sqrt(x0)) + 4.18 + -2.01*x0 + -0.131*x0^2,4,-0.6531871119699216,70.73790121078491
20290898,1,full,6,6,0.1,(2.84 - ((sin(sin(cos(x0))) + x0) + x0)),interior-CV,0.7233642888135334,0.004380578268585028,False,2.01*sqrt(x0) + 0.709 + -2.01*x0 + -0.0927*x0^2,3,-0.7512017812667455,70.73790121078491
20290898,1,full,6,6,0.1,(2.84 - ((sin(sin(cos(x0))) + x0) + x0)),train-MSE,1.1457110437286397,0.006938242567196043,False,0.307*log((0.0686 - ((x0 - ((x0)^2)^2) * x0))) + 2.57 + -2*x0 + -0.0904*x0^2,8,,70.73790121078491
20290899,1,full,6,4,0.1,(x0 * ((x0 / (x0 + x0)) - ((x0 * -2.64))^2)),extrap-CV,2772.3098575684817,0.0006277933085988109,False,-6.7*((x0)^2 * x0) + -4.11 + -4.16*x0 + 0.22*x0^2,4,7.201041150125023,87.82225203514099
20290899,1,full,6,4,0.1,(x0 * ((x0 / (x0 + x0)) - ((x0 * -2.64))^2)),interior-CV,2772.3098575684817,0.0006277933085988109,False,-6.7*((x0)^2 * x0) + -4.11 + -4.16*x0 + 0.22*x0^2,4,6.774423908112298,87.82225203514099
20290899,1,full,6,4,0.1,(x0 * ((x0 / (x0 + x0)) - ((x0 * -2.64))^2)),train-MSE,2669.4534240321736,0.0006045013304152944,False,-6.71*(((0.0332 / sin(((0.747 / x0) - x0))) + (x0)^2) * x0) + -5.61 + -3.93*x0 + 0.305*x0^2,9,,87.82225203514099
20290900,1,full,6,4,0.1,sqrt(sqrt((x0 * sqrt(sin(exp(1.92)))))),extrap-CV,0.0003045414232765368,0.12673487828357227,False,0.95*sqrt(sqrt(x0)) + -0.0293 + -0.00042*x0 + -0.000799*x0^2,4,-7.495233655141341,94.21497297286987
20290900,1,full,6,4,0.1,sqrt(sqrt((x0 * sqrt(sin(exp(1.92)))))),interior-CV,0.0003045414232765368,0.12673487828357227,False,0.95*sqrt(sqrt(x0)) + -0.0293 + -0.00042*x0 + -0.000799*x0^2,4,-7.852398869043836,94.21497297286987
20290900,1,full,6,4,0.1,sqrt(sqrt((x0 * sqrt(sin(exp(1.92)))))),train-MSE,0.0005069581256611596,0.21097056570919706,False,0.727*log((((log((x0 + -4.15)) + -28.7) * 0.0201) - sqrt(x0))) + 0.603 + -0.00298*x0 + 0.00066*x0^2,9,,94.21497297286987
20290901,1,full,6,5,0.1,(x0 + ((x0 - (x0 / exp(x0))) / (-2.23 + -1.82))),extrap-CV,4480.844806058172,0.002977433469116153,False,0.234*(x0 / exp(x0)) + 0.539 + 1.26*x0 + -0.148*x0^2,4,5.7575838367610075,99.15386319160461
20290901,1,full,6,5,0.1,(x0 + ((x0 - (x0 / exp(x0))) / (-2.23 + -1.82))),interior-CV,24495.43623600804,0.01627673683120729,False,-0.0141*((13.5 - x0) / sin((exp(x0) / (-0.618 - x0)))) + 0.433 + 1.83*x0 + -0.281*x0^2,8,2.6819028789296104,99.15386319160461
20290901,1,full,6,5,0.1,(x0 + ((x0 - (x0 / exp(x0))) / (-2.23 + -1.82))),train-MSE,24495.43623600804,0.01627673683120729,False,-0.0141*((13.5 - x0) / sin((exp(x0) / (-0.618 - x0)))) + 0.433 + 1.83*x0 + -0.281*x0^2,8,,99.15386319160461
20290902,1,full,6,2,0.1,(((x0 / 1.03) * (-0.81 / (0.62 + (-1.71 / 0.42)))))^2,extrap-CV,0.00010372693772203479,0.0003121904788100652,False,0.0323*sqrt(cos((sqrt(x0) * x0))) + -0.0211 + -0.00106*x0 + 0.0518*x0^2,6,-6.5755696902318,73.20686602592468
20290902,1,full,6,2,0.1,(((x0 / 1.03) * (-0.81 / (0.62 + (-1.71 / 0.42)))))^2,interior-CV,8.393483722701355e-05,0.00025262152337868335,False,-0.000533*x0 + 0.00364 + -0.000533*x0 + 0.0517*x0^2,2,-6.557573537425083,73.20686602592468
20290902,1,full,6,2,0.1,(((x0 / 1.03) * (-0.81 / (0.62 + (-1.71 / 0.42)))))^2,train-MSE,0.0004177306778014102,0.0012572581740140575,False,0.0209*cos((exp(sin(((sin(x0) + -3.26) * x0))) + -2.3)) + -0.00336 + -0.00208*x0 + 0.052*x0^2,9,,73.20686602592468
20290903,1,full,6,7,0.1,sqrt(sqrt(sin(cos((x0 / (1.09 / x0)))))),extrap-CV,0.03561537177870519,1.5594455617196528,False,0.137*cos((exp(sqrt(x0)) * x0)) + 0.834 + 0.00191*x0 + 0.000674*x0^2,6,-4.3086513651205784,81.02333211898804
20290903,1,full,6,7,0.1,sqrt(sqrt(sin(cos((x0 / (1.09 / x0)))))),interior-CV,0.03561537177870519,1.5594455617196528,False,0.137*cos((exp(sqrt(x0)) * x0)) + 0.834 + 0.00191*x0 + 0.000674*x0^2,6,-4.323223973300419,81.02333211898804
20290903,1,full,6,7,0.1,sqrt(sqrt(sin(cos((x0 / (1.09 / x0)))))),train-MSE,0.03561537177870519,1.5594455617196528,False,0.137*cos((exp(sqrt(x0)) * x0)) + 0.834 + 0.00191*x0 + 0.000674*x0^2,6,,81.02333211898804
20290904,1,full,6,7,0.1,(x0 / log(sqrt((x0 * (exp(x0) + -1.28))))),extrap-CV,4.118994685104168,0.27984343373874343,False,1.12*((((x0 + -0.806) / log((-0.0793 - x0))) * 0.956) + sqrt(x0)) + -1.36 + 0.025*x0 + -0.12*x0^2,9,-0.3563982069849672,101.04358410835266
20290904,1,full,6,7,0.1,(x0 / log(sqrt((x0 * (exp(x0) + -1.28))))),interior-CV,4.45814674164321,0.3028853367556787,False,2.15*(cos(cos(sin(x0))) / (x0 + 1.07)) + -0.739 + 0.787*x0 + -0.065*x0^2,7,1.1025117250750662,101.04358410835266
20290904,1,full,6,7,0.1,(x0 / log(sqrt((x0 * (exp(x0) + -1.28))))),train-MSE,4.118994685104168,0.27984343373874343,False,1.12*((((x0 + -0.806) / log((-0.0793 - x0))) * 0.956) + sqrt(x0)) + -1.36 + 0.025*x0 + -0.12*x0^2,9,,101.04358410835266
20290905,1,full,6,6,0.1,(x0 / (((x0 * (x0 + x0)) - (x0 - 0.72)))^2),extrap-CV,0.0013817691457538755,1181.9319257891618,False,0.331*exp((x0 / (exp(((x0 + -0.0984))^2) + -0.807))) + -0.32 + 0.00225*x0 + -0.00104*x0^2,8,-6.8114792198633145,85.416188955307
20290905,1,full,6,6,0.1,(x0 / (((x0 * (x0 + x0)) - (x0 - 0.72)))^2),interior-CV,0.0013817691457538755,1181.9319257891618,False,0.331*exp((x0 / (exp(((x0 + -0.0984))^2) + -0.807))) + -0.32 + 0.00225*x0 + -0.00104*x0^2,8,-7.587062834660621,85.416188955307
20290905,1,full,6,6,0.1,(x0 / (((x0 * (x0 + x0)) - (x0 - 0.72)))^2),train-MSE,0.0008987462641675964,768.7658289864826,False,-1.55*(x0 / ((x0 - (exp(((x0 + -0.182))^2) * 5.09)) + 4.33)) + 0.00727 + 0.00219*x0 + -0.000771*x0^2,9,,85.416188955307
20290906,1,full,6,7,0.1,((x0 + 2.59) - log(((1.93 - x0) - sin(x0)))),extrap-CV,0.44538526909563914,0.00989551531316878,False,1.15*sqrt(((x0 / (x0 - sqrt(sqrt(x0)))) + -0.575)) + 0.857 + 1.06*x0 + -0.00725*x0^2,8,-1.8222058681777265,76.08317685127258
20290906,1,full,6,7,0.1,((x0 + 2.59) - log(((1.93 - x0) - sin(x0)))),interior-CV,0.14033033809171122,0.0031178422499431447,False,1.05*(x0 / sqrt((x0 - (x0)^2))) + 1.61 + 0.87*x0 + -0.0128*x0^2,6,-1.993006783311144,76.08317685127258
20290906,1,full,6,7,0.1,((x0 + 2.59) - log(((1.93 - x0) - sin(x0)))),train-MSE,0.44538526909563914,0.00989551531316878,False,1.15*sqrt(((x0 / (x0 - sqrt(sqrt(x0)))) + -0.575)) + 0.857 + 1.06*x0 + -0.00725*x0^2,8,,76.08317685127258
20290907,1,full,6,5,0.1,((-1.61 + log((x0 / x0))) + (x0 * sqrt(x0))),extrap-CV,0.3351785973543243,0.0011477497770211477,False,1.02*(sqrt(x0) * x0) + -1.51 + -0.0307*x0 + -0.015*x0^2,4,-0.6325533526316909,84.67420983314514
20290907,1,full,6,5,0.1,((-1.61 + log((x0 / x0))) + (x0 * sqrt(x0))),interior-CV,0.3351785973543243,0.0011477497770211477,False,1.02*(sqrt(x0) * x0) + -1.51 + -0.0307*x0 + -0.015*x0^2,4,-1.5104779661973804,84.67420983314514
20290907,1,full,6,5,0.1,((-1.61 + log((x0 / x0))) + (x0 * sqrt(x0))),train-MSE,0.34155733181479886,0.0011695924337792921,False,-0.474*((((0.009 / (x0 + -3.71)) - sqrt((-0.309 - x0))) + x0))^2 + -1.19 + 0.149*x0 + 0.538*x0^2,9,,84.67420983314514
20290908,1,full,6,5,0.1,(((cos((2.58 - 1.18)) / x0) * (0.64 - x0)))^2,extrap-CV,0.0009607919995524752,28.599898785072472,False,0.0374*((((1.32 - x0) - cos(x0)) / x0) / x0) + 0.0124 + -0.000793*x0 + 0.00103*x0^2,7,-7.752339140866413,81.5659110546112
20290908,1,full,6,5,0.1,(((cos((2.58 - 1.18)) / x0) * (0.64 - x0)))^2,interior-CV,0.0009607919995524752,28.599898785072472,False,0.0374*((((1.32 - x0) - cos(x0)) / x0) / x0) + 0.0124 + -0.000793*x0 + 0.00103*x0^2,7,-7.458073712293647,81.5659110546112
20290908,1,full,6,5,0.1,(((cos((2.58 - 1.18)) / x0) * (0.64 - x0)))^2,train-MSE,9.502333162450969e-05,2.8285598422418214,False,-0.012*(((((0.0244 / (x0 + 2.43)) - cos(x0)) / x0) + 3.13) / x0) + 0.0352 + -0.00102*x0,8,,81.5659110546112
20290909,1,full,6,7,0.1,cos(sqrt(exp((sin(sin(x0)) * x0)))),extrap-CV,0.3797111483590349,0.6908592495366089,False,0.938*cos(exp(((sin(sin(x0)) * x0) * 0.53))) + 0.0299 + 0.000334*x0 + 0.00122*x0^2,8,-4.598521489925209,74.58663988113403
20290909,1,full,6,7,0.1,cos(sqrt(exp((sin(sin(x0)) * x0)))),interior-CV,0.3797111483590349,0.6908592495366089,False,0.938*cos(exp(((sin(sin(x0)) * x0) * 0.53))) + 0.0299 + 0.000334*x0 + 0.00122*x0^2,8,-5.520359659975938,74.58663988113403
20290909,1,full,6,7,0.1,cos(sqrt(exp((sin(sin(x0)) * x0)))),train-MSE,0.3797111483590349,0.6908592495366089,False,0.938*cos(exp(((sin(sin(x0)) * x0) * 0.53))) + 0.0299 + 0.000334*x0 + 0.00122*x0^2,8,,74.58663988113403
20290910,1,full,6,2,0.1,(((2.73 * 1.33) * ((x0 * sin(2.3)) + x0)) * x0),extrap-CV,20.98676954974693,0.004116098300522496,False,-0.0735*x0 + 0.234 + -0.0735*x0 + 6.23*x0^2,2,3.4818090289526133,78.72231888771057
20290910,1,full,6,2,0.1,(((2.73 * 1.33) * ((x0 * sin(2.3)) + x0)) * x0),interior-CV,10.333193198944514,0.002026631057453957,False,-2.31*sin((log(cos(x0)) + x0)) + 0.0984 + -0.136*x0 + 6.26*x0^2,6,3.0311060158042715,78.72231888771057
20290910,1,full,6,2,0.1,(((2.73 * 1.33) * ((x0 * sin(2.3)) + x0)) * x0),train-MSE,11.653058357527806,0.0022854938959335006,False,-2.66*((-0.0742 / (x0 + 0.677)) + sin((log(cos(x0)) + x0))) + 0.248 + -0.164*x0 + 6.25*x0^2,9,,78.72231888771057
20290911,1,full,6,6,0.1,cos((log(((0.43 + (x0 - 0.87)) * x0)) / x0)),extrap-CV,0.036492366994523365,81.17072411139894,False,0.712*cos(((log(x0))^2 / x0)) + -0.00364 + 0.00521*x0 + 0.00903*x0^2,6,-4.179468131139895,67.17539119720459
20290911,1,full,6,6,0.1,cos((log(((0.43 + (x0 - 0.87)) * x0)) / x0)),interior-CV,0.8779265043612935,1952.7900200688584,False,1.11*sqrt(x0) + -0.605 + 0.0131*x0 + -0.0506*x0^2,3,-1.9464071530835858,67.17539119720459
20290911,1,full,6,6,0.1,cos((log(((0.43 + (x0 - 0.87)) * x0)) / x0)),train-MSE,0.04575245204056331,101.76812215447472,False,0.814*cos((-0.474 - ((log((1 / x0)))^2 / x0))) + -0.0133 + 0.0482*x0 + 0.0086*x0^2,8,,67.17539119720459
20290912,1,full,6,8,0.1,(sin(((x0 - (x0 * x0)) + x0)) / sqrt(x0)),extrap-CV,0.052550687572291116,0.6419802172803662,False,0.672*(sin(((x0 - (x0)^2) + x0)) + sin((0.38 / x0))) + -0.00458 + -0.018*x0 + 0.00136*x0^2,9,-2.8344052657115664,57.07954406738281
20290912,1,full,6,8,0.1,(sin(((x0 - (x0 * x0)) + x0)) / sqrt(x0)),interior-CV,0.052550687572291116,0.6419802172803662,False,0.672*(sin(((x0 - (x0)^2) + x0)) + sin((0.38 / x0))) + -0.00458 + -0.018*x0 + 0.00136*x0^2,9,-3.908805686065696,57.07954406738281
20290912,1,full,6,8,0.1,(sin(((x0 - (x0 * x0)) + x0)) / sqrt(x0)),train-MSE,0.052550687572291116,0.6419802172803662,False,0.672*(sin(((x0 - (x0)^2) + x0)) + sin((0.38 / x0))) + -0.00458 + -0.018*x0 + 0.00136*x0^2,9,,57.07954406738281
20290913,1,full,6,6,0.1,sin(((x0 / x0) * log(log((x0 - -1.1))))),extrap-CV,0.10120045916247294,9.02391067537041,False,1.22*sqrt((-0.589 - log((sqrt(x0) + x0)))) + -1.59 + -0.0116*x0 + 0.0133*x0^2,7,-3.1596801241725645,65.64192271232605
20290913,1,full,6,6,0.1,sin(((x0 / x0) * log(log((x0 - -1.1))))),interior-CV,0.7647368283995948,68.19056837049415,False,0.843*cos((sqrt(x0) - log(log((x0 + 1.05))))) + -0.375 + 0.00825*x0 + 0.0471*x0^2,8,-2.9580260826678484,65.64192271232605
20290913,1,full,6,6,0.1,sin(((x0 / x0) * log(log((x0 - -1.1))))),train-MSE,0.14419360795373717,12.857552711741159,False,1.25*sqrt((-0.0313 - log((sqrt((sqrt(x0) + 0.223)) + x0)))) + -1.39 + 0.0022*x0 + 0.0138*x0^2,9,,65.64192271232605
20290914,1,full,6,3,0.1,(((x0 - 0.64) - x0) / (((x0 * x0) + x0) / x0)),extrap-CV,0.1315180854201085,12.196482003462888,False,-0.636*(x0 / log(x0)) + -0.246 + 0.37*x0 + 0.00377*x0^2,4,2.285939467963354,74.738352060318
20290914,1,full,6,3,0.1,(((x0 - 0.64) - x0) / (((x0 * x0) + x0) / x0)),interior-CV,0.1315180854201085,12.196482003462888,False,-0.636*(x0 / log(x0)) + -0.246 + 0.37*x0 + 0.00377*x0^2,4,3.2256044494175637,74.738352060318
20290914,1,full,6,3,0.1,(((x0 - 0.64) - x0) / (((x0 * x0) + x0) / x0)),train-MSE,0.34682864294877946,32.163555974055285,False,0.319*(x0 / (sqrt(x0) + x0)) + -0.697 + -0.0796*x0 + 0.00623*x0^2,5,,74.738352060318
20290915,1,full,6,6,0.1,(x0 + ((x0)^2 - (cos((x0)^2) - x0))),extrap-CV,0.07151436806420297,0.00023052463665180345,False,-0.81*cos((x0)^2) + -0.164 + 2.03*x0 + 1*x0^2,4,0.08897243560866766,73.41944718360901
20290915,1,full,6,6,0.1,(x0 + ((x0)^2 - (cos((x0)^2) - x0))),interior-CV,0.07151436806420297,0.00023052463665180345,False,-0.81*cos((x0)^2) + -0.164 + 2.03*x0 + 1*x0^2,4,-0.3273311725982044,73.41944718360901
20290915,1,full,6,6,0.1,(x0 + ((x0)^2 - (cos((x0)^2) - x0))),train-MSE,2.5122309327222085,0.008098108654631272,False,0.837*sqrt((x0 / exp((cos(((x0)^2 * 1.03)) * 1.15)))) + -1.19 + 2.05*x0 + 0.951*x0^2,9,,73.41944718360901
20290916,1,full,6,5,0.1,((cos((1.88 - x0)) - x0) * (x0 / (x0 + x0))),extrap-CV,0.018379515167436074,0.0018461430335339885,False,-0.234*((x0 - (sin(x0) / x0)))^2 + 0.132 + -0.499*x0 + 0.231*x0^2,6,-3.214766893708852,79.92893385887146
20290916,1,full,6,5,0.1,((cos((1.88 - x0)) - x0) * (x0 / (x0 + x0))),interior-CV,0.018379515167436074,0.0018461430335339885,False,-0.234*((x0 - (sin(x0) / x0)))^2 + 0.132 + -0.499*x0 + 0.231*x0^2,6,-3.5907607001445823,79.92893385887146
20290916,1,full,6,5,0.1,((cos((1.88 - x0)) - x0) * (x0 / (x0 + x0))),train-MSE,0.0032131576412598025,0.0003227478277320516,False,0.497*((0.0233 / sqrt(sqrt((x0 + 0.604)))) + sin((x0 + -0.285))) + -0.0075 + -0.498*x0 + 0.00106*x0^2,9,,79.92893385887146
20290917,1,full,6,7,0.1,sin((((log(x0) - x0) / (0.51 * x0)) * x0)),extrap-CV,0.06471560775505882,0.13005229496781978,False,-1.01*sin(((x0 - (log(sqrt(x0)) * 3.93)) + x0)) + -0.0436 + 0.00611*x0 + 0.00358*x0^2,8,-2.381728928519911,78.03275179862976
20290917,1,full,6,7,0.1,sin((((log(x0) - x0) / (0.51 * x0)) * x0)),interior-CV,0.06471560775505882,0.13005229496781978,False,-1.01*sin(((x0 - (log(sqrt(x0)) * 3.93)) + x0)) + -0.0436 + 0.00611*x0 + 0.00358*x0^2,8,-4.443806961517496,78.03275179862976
20290917,1,full,6,7,0.1,sin((((log(x0) - x0) / (0.51 * x0)) * x0)),train-MSE,0.06445681634407699,0.12953222850960877,False,-1.01*sin((-3.14 - ((x0 - (log(sqrt(x0)) * 3.93)) + x0))) + -0.0433 + 0.00614*x0 + 0.00355*x0^2,9,,78.03275179862976
20290918,1,full,6,4,0.1,(x0 * ((x0 - (x0 - 0.56)) / exp((x0 * x0)))),extrap-CV,9.87304942202263e-05,98730494.2202263,False,0.565*(x0 / exp((x0)^2)) + -0.000705 + 0.000751*x0 + 0.0002*x0^2,5,-8.422121655576944,65.4483368396759
20290918,1,full,6,4,0.1,(x0 * ((x0 - (x0 - 0.56)) / exp((x0 * x0)))),interior-CV,9.87304942202263e-05,98730494.2202263,False,0.565*(x0 / exp((x0)^2)) + -0.000705 + 0.000751*x0 + 0.0002*x0^2,5,-8.892134519279336,65.4483368396759
20290918,1,full,6,4,0.1,(x0 * ((x0 - (x0 - 0.56)) / exp((x0 * x0)))),train-MSE,0.00026865548129210136,268655481.2921014,False,-1.65e+03*sin((x0 / ((7.17 / exp((x0)^2)) + -147))) + -0.000952 + -11.2*x0 + 0.000233*x0^2,8,,65.4483368396759
20290919,1,full,6,5,0.1,exp(((x0 * (-1.75 - (1.59 * x0))) - (2.99 * x0))),extrap-CV,4.273620240090867,4273620240090.8677,False,-4.97*(exp((sin((log(x0) - (x0 * 0.659))) * 2.37)) / x0) + 1.26 + 0.0376*x0 + -0.0833*x0^2,9,1.4402844975368971,88.51455020904541
20290919,1,full,6,5,0.1,exp(((x0 * (-1.75 - (1.59 * x0))) - (2.99 * x0))),interior-CV,4.273620240090867,4273620240090.8677,False,-4.97*(exp((sin((log(x0) - (x0 * 0.659))) * 2.37)) / x0) + 1.26 + 0.0376*x0 + -0.0833*x0^2,9,0.4532820285046774,88.51455020904541
20290919,1,full,6,5,0.1,exp(((x0 * (-1.75 - (1.59 * x0))) - (2.99 * x0))),train-MSE,4.273620240090867,4273620240090.8677,False,-4.97*(exp((sin((log(x0) - (x0 * 0.659))) * 2.37)) / x0) + 1.26 + 0.0376*x0 + -0.0833*x0^2,9,,88.51455020904541
20290920,1,full,6,6,0.1,((((-0.53)^2)^2 + sqrt(x0)) * (x0 + x0)),extrap-CV,3.9048058755330923,0.003174825625465657,False,1.7*(log(x0) * x0) + 0.0322 + 1.83*x0 + 0.0105*x0^2,4,0.6231541150287049,85.00558590888977
20290920,1,full,6,6,0.1,((((-0.53)^2)^2 + sqrt(x0)) * (x0 + x0)),interior-CV,3.9048058755330923,0.003174825625465657,False,1.7*(log(x0) * x0) + 0.0322 + 1.83*x0 + 0.0105*x0^2,4,0.6027942788669032,85.00558590888977
20290920,1,full,6,6,0.1,((((-0.53)^2)^2 + sqrt(x0)) * (x0 + x0)),train-MSE,4.439668165827627,0.0036096985895641637,False,-1.67*(sqrt(sin((x0 * 2.23))) - ((x0 + -0.064) * log(x0))) + 1.18 + 1.9*x0 + 0.026*x0^2,9,,85.00558590888977
20290921,1,full,6,4,0.1,(x0 + ((x0 / (x0 / (2.42 * x0))) + log(x0))),extrap-CV,0.16066645568733562,0.00032006459091319745,False,0.973*log(x0) + -0.0821 + 3.38*x0 + 0.00876*x0^2,3,0.3382016519699519,67.41351103782654
20290921,1,full,6,4,0.1,(x0 + ((x0 / (x0 / (2.42 * x0))) + log(x0))),interior-CV,0.16066645568733562,0.00032006459091319745,False,0.973*log(x0) + -0.0821 + 3.38*x0 + 0.00876*x0^2,3,0.0287064647956683,67.41351103782654
20290921,1,full,6,4,0.1,(x0 + ((x0 / (x0 / (2.42 * x0))) + log(x0))),train-MSE,451.8029878063517,0.9000393881035789,False,-0.235*sqrt(((((0.0113 / x0) - exp(x0)) / x0))^2) + 0.0569 + 3.77*x0 + 0.186*x0^2,8,,67.41351103782654
20290922,1,full,6,7,0.1,cos((-2.67 / (sin(1.03) - sin(sqrt(x0))))),extrap-CV,5.530402675448643,12.630196492678847,False,-0.618*cos((sin((cos(x0) * x0)) * x0)) + 0.729 + 0.00856*x0 + -0.0547*x0^2,7,-0.20252725576942102,56.68395280838013
20290922,1,full,6,7,0.1,cos((-2.67 / (sin(1.03) - sin(sqrt(x0))))),interior-CV,5.530402675448643,12.630196492678847,False,-0.618*cos((sin((cos(x0) * x0)) * x0)) + 0.729 + 0.00856*x0 + -0.0547*x0^2,7,-0.7233910717634711,56.68395280838013
20290922,1,full,6,7,0.1,cos((-2.67 / (sin(1.03) - sin(sqrt(x0))))),train-MSE,5.530402675448643,12.630196492678847,False,-0.618*cos((sin((cos(x0) * x0)) * x0)) + 0.729 + 0.00856*x0 + -0.0547*x0^2,7,,56.68395280838013
20290923,1,full,6,8,0.1,(((x0 - sqrt(x0)))^2 - (exp(x0) * -1.54)),extrap-CV,3202.970537678305,0.002646193466329606,False,1.87*exp((x0 - cos(((-0.676 / log(x0)) + 7.92)))) + -1.07 + -1.83*x0 + 1.88*x0^2,8,3.5636744575528616,82.00518298149109
20290923,1,full,6,8,0.1,(((x0 - sqrt(x0)))^2 - (exp(x0) * -1.54)),interior-CV,149123.26063456305,0.12320094528717791,False,0.255*(exp(x0) * x0) + 1.34 + -0.579*x0 + 2.04*x0^2,4,3.140466738036698,82.00518298149109
